13388,362
13384,177
13386,151
13382,94
13380,51
13376,29
13378,26
13374,242
13352,181
13350,126
13354,99
13348,406
13356,37
13344,114
13346,43
13342,42
11321,443
24380,361
11320,199
24378,135
24396,211
24398,87
11325,48
13360,27
24400,4
11323,147
13366,24
13362,3
13370,61
13368,61
24384,21
24382,14
24386,5
24388,4
11314,45
11316,23
11317,11
11318,1
24392,1
24390,33
11329,40
11328,2
11330,47
11332,1739
11319,1138
11322,522
11326,122
11313,114
11327,89
11333,69
13744,14
33466,2
11334,275
21288,14727
21270,8825
21272,5198
21282,3679
21274,3126
21280,2219
24998,2088
21276,1313
24996,813
21286,278
21284,7325
21272,5199
24998,2087
21440,5792
21422,2202
21390,1715
21388,1341
21398,1308
21400,781
25024,768
25028,757
25026,672
21406,461
21412,420
25014,355
21386,331
21414,286
21436,210
21396,148
21402,143
21420,141
21392,133
21404,124
21410,122
25010,98
25016,48
21416,12
21424,1281
21432,540
21430,245
21426,77
21428,58
21418,3091
21474,1810
21466,1464
21464,790
21476,524
21470,225
21472,157
25032,139
21468,3829
21450,1403
21446,1240
21460,375
21456,318
21448,308
21452,275
25030,107
21454,65
21458,3234
21494,826
21490,73
21492,1727
21486,1
21030,37
21026,17
21024,1
21028,5295
20968,635
20966,392
20970,362
20964,173
20972,119
20976,81
20974,71
20978,14
24988,989
20916,762
20920,62
20924,52
20914,22
20918,14
20912,1
20922,1039
20940,243
20932,212
20948,192
20950,115
20936,73
20938,28
20934,7
20930,6
20952,458
20982,106
24994,79
20984,73
24992,436
21012,382
21008,106
21002,33
21006,401
21018,222
21020,185
21016,510
21022,5351
20962,2838
20910,1956
20928,1335
20980,1095
21000,954
21014,917
20998,49
20990,1
21348,10091
21350,1981
21354,827
21352,2451
21370,5887
21366,1451
21372,910
21362,835
21360,287
21358,221
21364,50
21374,14
21368,3129
21260,3554
21252,593
21254,112
24984,500
21236,223
21242,199
21238,152
21244,145
21234,36
21176,4601
21250,4259
21180,1341
21172,20
21248,14
21246,3
21170,323
21336,1789
21342,1465
21338,382
21340,28
21344,4056
21308,30
21314,30
21316,26
21310,24
21304,15
25050,8
25042,7
21302,4
21326,4
25004,3
21322,2
25002,2
25052,2
21312,1
21332,1
25048,1
21306,53
21162,4533
21156,313
21158,222
21144,204
21164,127
21148,34
21150,10
21146,8
21152,1
21138,519
21120,453
21114,333
21084,1468
21094,1175
21110,786
21132,172
21076,42
21086,13
21092,5
21088,212
20874,476
20872,238
20886,173
20866,34
20890,995
20854,143
20832,93
20856,87
20858,34
20830,16
20836,461
20862,1920
20828,851
24986,825
20826,5
20792,63
20798,14
20788,5
20770,2503
20818,580
20784,82
20768,30
20782,20
20806,15
20808,10
20800,2
20810,1
20802,32
21462,8941
21444,7327
21488,2623
21478,891
21514,171
21508,90
21500,69
21506,60
21512,18
21502,11
21498,10
21504,2
21510,502
31794,39
27470,34
31796,24
31798,24
32382,16
32370,7
32374,3
35610,3
30928,186
21056,49
21058,48
21060,59
